chlor_a,ss
0.42671642,26.81
0.4311513,26.744999
0.47455275,26.689999
NaN,26.4
0.4346908,26.8
0.39562714,26.814999
0.3906393,26.83
0.38975433,26.769999
0.3937244,26.769999
0.39155957,26.82
0.39893436,26.779999
0.3844146,26.765
0.37256864,26.775
0.3759856,26.805
0.37818265,26.82
0.35319424,26.814999
0.36438006,26.75
0.41696024,26.724998
0.40066978,26.805
0.36870652,26.769999
0.3620218,26.689999
0.38376907,26.664999
0.4645547,26.48
0.44250584,26.269999
0.44045663,26.3
0.4442492,26.324999
0.4744665,26.26
0.50296694,26.279999
0.46999767,26.279999
0.49591213,26.289999
0.5090172,26.295
0.5098825,26.269999
0.5113674,26.24
0.5020095,26.26
0.4824034,26.275
0.18746382,27.435
0.18605268,27.484999
0.19800694,27.49
0.21381937,27.445
0.22244263,27.42
0.22685866,27.425
0.22852889,27.385
0.24660598,27.31
0.27203178,27.275
0.27741754,27.244999
0.2857662,27.154999
0.3152686,27.064999
0.3565961,26.99
0.39169157,26.9
0.41718462,26.824999
0.4239383,26.769999
0.4193624,26.699999
0.42183802,26.64
0.41432709,26.625
0.38149506,26.73
0.3928181,26.814999
0.38166073,26.849998
0.3666303,26.824999
0.36046404,26.81
0.4316036,26.789999
0.71016455,26.775
0.7752792,26.845
0.4951702,26.81
0.37324327,26.744999
0.38409427,26.755
0.38489398,26.775
0.3852721,26.75
0.40861505,26.699999
0.41272223,26.695
0.37580743,26.765
0.35506707,26.635
0.36720142,26.505
0.41315058,26.439999
0.42993566,26.355
0.47968382,26.285
0.5093734,26.234999
0.5405546,26.234999
0.5490349,26.295
0.53031653,26.31
0.5480715,26.275
0.524383,26.23
0.48176068,26.244999
0.4849405,26.24
0.49360198,26.205
0.47710946,26.269999
0.18067575,27.519999
0.17951839,27.539999
0.1871597,27.484999
0.19997123,27.414999
0.21241936,27.365
0.21938553,27.324999
0.2306662,27.31
0.24468108,27.279999
0.25711912,27.275
0.27111876,27.25
0.28993842,27.15
0.31975928,27.035
0.35346088,26.96
0.37589636,26.91
0.39779204,26.855
0.4075015,26.81
0.38605002,26.76
0.37700728,26.675
0.37891,26.605
0.38149485,26.675
0.39458507,26.785
0.37836695,26.82
0.36028898,26.789999
0.3605542,26.74
0.37689912,26.67
0.69665325,26.734999
1.2424362,26.81
0.7386795,26.734999
0.52133805,26.695
0.37048092,26.699999
0.37638122,26.765
0.37403494,26.74
0.38503262,26.63
0.40823546,26.635
0.41947588,26.635
0.40110043,26.585
0.38008904,26.47
0.3821965,26.375
0.40934458,26.265
0.44238007,26.269999
0.47795242,26.295
0.4913359,26.244999
0.52615225,26.255
0.5285629,26.23
0.5140364,26.224998
0.49766967,26.23
0.496619,26.215
0.49609423,26.244999
0.49217716,26.234999
0.4713867,26.279999
0.18291299,27.505
0.17801844,27.46
0.19495809,27.404999
0.2153719,27.365
0.21542001,27.32
0.20635739,27.324999
0.22770686,27.349998
0.24011509,27.33
0.25247562,27.305
0.26747864,27.26
0.28134206,27.164999
0.3064735,27.095
0.3370328,27
0.3496817,26.945
0.36522192,26.939999
0.3766876,26.865
0.3780375,26.734999
0.3764552,26.66
0.37050316,26.699999
0.3701789,26.835
0.35864502,26.92
0.33818367,26.925
0.34232932,26.935
0.3471001,26.875
0.35823572,26.785
0.6304677,26.81
0.6924668,26.755
0.404559,26.71
0.38636693,26.75
0.375668,26.744999
0.3764948,26.76
0.3868632,26.779999
0.3786649,26.66
0.40045744,26.57
0.4028199,26.539999
0.38865286,26.5
0.37504557,26.42
0.3699383,26.355
0.4192063,26.335
0.47554928,26.324999
0.49963692,26.295
0.5201373,26.205
0.53891826,26.144999
0.5656055,26.17
0.5544001,26.17
0.51671934,26.16
0.51288927,26.23
0.5074554,26.279999
0.48780137,26.275
0.4616671,26.269999
0.20774157,27.335
0.21323228,27.369999
0.22203855,27.4
0.22382623,27.33
0.20902492,27.32
0.20940328,27.38
0.2118345,27.365
0.21662971,27.33
0.23406948,27.24
0.25595304,27.205
0.27810282,27.115
0.30842906,27.05
0.3266394,26.994999
0.33633682,26.974998
0.33437228,26.904999
0.3292575,26.859999
0.3434126,26.835
0.35818964,26.75
0.35336104,26.71
0.36548263,26.795
0.3454072,26.779999
0.34553045,26.8
0.35791102,26.805
0.34642866,26.824999
0.35061127,26.715
0.3594327,26.664999
0.35225314,26.675
0.3363053,26.76
0.37372804,26.755
0.37754413,26.71
0.3880304,26.699999
0.394094,26.59
0.4170516,26.545
0.429734,26.535
0.40010756,26.48
0.39478296,26.465
0.38143077,26.47
0.3866739,26.435
0.49737424,26.414999
0.5499344,26.33
0.5644801,26.265
0.6001862,26.144999
0.6325187,26.15
0.6301958,26.15
0.58051825,26.18
0.532654,26.24
0.50040156,26.295
0.4887911,26.314999
0.47927883,26.314999
0.44024038,26.314999
0.20743105,27.41
0.20246576,27.365
0.21231434,27.365
0.2099373,27.359999
0.19670123,27.335
0.19693056,27.369999
0.20243663,27.39
0.20747802,27.359999
0.22997335,27.305
0.24986666,27.22
0.2659461,27.17
0.28346393,27.125
0.30825573,27.085
0.32306686,27.064999
0.31142256,26.974998
0.29566175,26.9
0.32489955,26.805
0.350109,26.67
0.35624787,26.68
0.33545834,26.765
0.33122954,26.72
0.3287095,26.689999
0.33084416,26.779999
0.3408069,26.83
0.33542156,26.715
0.33393693,26.689999
0.34556642,26.72
0.3577487,26.715
0.34514853,26.675
0.3457028,26.635
0.36779603,26.59
0.37111884,26.635
0.3672867,26.66
0.36685613,26.65
0.3633,26.555
0.35692456,26.48
0.3760531,26.519999
0.45986587,26.515
0.5364113,26.41
0.5443454,26.305
0.56270283,26.275
0.565796,26.244999
0.54575694,26.25
0.5765485,26.25
0.5859931,26.244999
0.5596531,26.265
0.4987433,26.275
0.4640529,26.289999
0.45021045,26.25
0.45042717,26.185
0.22672915,27.359999
0.2192268,27.42
0.21583466,27.39
0.2136029,27.39
0.20383967,27.439999
0.19797741,27.4
0.20000008,27.369999
0.2044537,27.39
0.21244115,27.33
0.25103685,27.275
0.27247387,27.205
0.28822798,27.115
0.29855993,27.064999
0.2887652,27.025
0.29081148,27.005
0.28668267,26.945
0.29220927,26.814999
0.337297,26.805
0.319338,26.705
0.32372263,26.845
0.32676816,26.835
0.32613945,26.74
0.32886732,26.875
0.32595947,26.84
0.32594734,26.885
0.34241602,26.715
0.33193278,26.769999
0.34685034,26.75
0.31628436,26.76
0.33731183,26.654999
0.35709688,26.58
0.3487182,26.545
0.34495506,26.555
0.35892522,26.619999
0.35284767,26.63
0.36959955,26.56
0.41895223,26.519999
0.46891305,26.494999
0.54942715,26.445
0.51998025,26.38
0.5515684,26.324999
0.5668854,26.25
0.5233787,26.189999
0.49392623,26.17
0.5255161,26.18
0.52990925,26.199999
0.47639576,26.195
0.4289797,26.244999
0.40984833,26.255
0.433757,26.21
0.21443368,27.404999
0.204602,27.394999
0.20764922,27.385
0.21516435,27.425
0.2173014,27.404999
0.21486962,27.365
0.22615416,27.369999
0.23463666,27.3
0.22298923,27.31
0.24800383,27.33
0.2781755,27.265
0.27492416,27.224998
0.26652354,27.13
0.27164027,27.115
0.28401092,27.105
0.29434955,27.025
0.315597,26.97
0.36142093,26.97
0.36635703,26.914999
0.34012336,26.869999
0.3301713,26.88
0.31942347,26.9
0.30989474,26.965
0.30511025,27.064999
0.2805531,26.974998
0.28514153,26.89
0.297804,26.755
0.30227828,26.75
0.30354577,26.75
0.31847143,26.63
0.34596315,26.525
0.35077763,26.56
0.34072146,26.66
0.3486535,26.73
0.36158442,26.65
0.38510653,26.625
0.4134379,26.564999
0.453333,26.51
0.48807007,26.484999
0.49858513,26.324999
0.50413305,26.324999
0.5257877,26.269999
0.50795543,26.21
0.46958783,26.175
0.4937672,26.215
0.5524186,26.175
0.51358765,26.18
0.49756837,26.18
0.55653816,26.135
0.474691,26.144999
0.20383523,27.435
0.20445071,27.465
0.21156894,27.465
0.21244097,27.474998
0.21559548,27.49
0.21394031,27.465
0.21984032,27.414999
0.2103419,27.335
0.22604193,27.32
0.23892084,27.369999
0.25232646,27.295
0.28124684,27.23
0.27777508,27.115
0.28700992,27.105
0.3014811,27.119999
0.31183943,27.05
0.32906547,27.025
0.3588982,27.005
0.37521574,26.945
0.35844925,26.835
0.3502805,26.81
0.32811904,26.88
0.32359564,26.84
0.33619332,26.859999
0.30178937,26.88
0.28842267,26.805
0.31107107,26.8
0.31376836,26.769999
0.3136179,26.689999
0.34513327,26.65
0.3723504,26.439999
0.36425826,26.525
0.3418405,26.644999
0.36136347,26.65
0.36707804,26.625
0.40707132,26.5
0.42276117,26.56
0.47496048,26.42
0.48682046,26.39
0.4267289,26.404999
0.46289244,26.385
0.49913257,26.335
0.4728679,26.324999
0.4717762,26.279999
0.4743042,26.25
0.5066293,26.195
0.4898141,26.125
0.49101138,26.13
0.5554419,26.164999
0.5810827,26.18
0.20408954,27.449999
0.21040481,27.494999
0.2086865,27.51
0.20363799,27.525
0.19999595,27.519999
0.20730954,27.47
0.21594326,27.42
0.2241716,27.355
0.23318066,27.34
0.24755356,27.385
0.25745058,27.34
0.27181295,27.25
0.28025195,27.195
0.29221648,27.125
0.3064117,27.055
0.31726038,27.019999
0.3201886,27.019999
0.33577803,27.085
0.37371737,26.91
0.38360983,26.84
0.36562583,26.8
0.3433476,26.765
0.3308538,26.824999
0.33848703,26.769999
0.32114205,26.835
0.31405964,26.76
0.3357371,26.675
0.3500025,26.615
0.33924392,26.599998
0.3379362,26.635
0.33804604,26.494999
0.33672777,26.539999
0.34953544,26.545
0.3680732,26.66
0.39140624,26.67
0.4124735,26.58
0.44699258,26.545
0.48766634,26.42
0.49202257,26.435
0.45692384,26.425
0.47312486,26.425
0.48226973,26.4
0.47431222,26.34
0.48900935,26.305
0.48606315,26.224998
0.50274915,26.255
0.52392304,26.215
0.5230903,26.215
0.5304071,26.189999
0.5673218,26.275
0.18854395,27.51
0.20185083,27.529999
0.20006363,27.57
0.18542796,27.585
0.18125366,27.55
0.1905428,27.5
0.20008793,27.465
0.21676472,27.435
0.23744744,27.41
0.24558924,27.369999
0.24711475,27.33
0.2457324,27.295
0.24831927,27.224998
0.25575364,27.13
0.27830604,27.039999
0.30308175,27.029999
0.3223773,27.055
0.3487309,27.055
0.3651619,26.97
0.37548304,26.885
0.38704708,26.824999
0.36735848,26.8
0.3648046,26.765
0.33092812,26.769999
0.31577992,26.814999
0.31783873,26.81
0.33450645,26.699999
0.34949335,26.59
0.34399784,26.599998
0.33272955,26.599998
0.33371663,26.505
0.34803927,26.515
0.37039152,26.57
0.3979016,26.58
0.4166915,26.564999
0.43854257,26.595
0.4769046,26.55
0.50126135,26.48
0.4898713,26.414999
0.4899407,26.425
0.4944096,26.385
0.48764274,26.38
0.45984688,26.365
0.4586184,26.349998
0.49124926,26.265
0.5053368,26.255
0.5243419,26.24
0.5156459,26.22
0.5210963,26.189999
0.5342587,26.154999
0.17367224,27.605
0.17736968,27.595
0.17697525,27.595
0.17313318,27.555
0.17619325,27.5
0.18838398,27.465
0.19898193,27.46
0.20916627,27.445
0.22294424,27.39
0.23382396,27.34
0.23706807,27.285
0.23272128,27.234999
0.23297562,27.23
0.23695286,27.189999
0.2525143,27.154999
0.28272122,27.13
0.31800538,27.119999
0.34435162,27.09
0.3518549,26.99
0.3511643,26.92
0.3510932,26.84
0.340178,26.765
0.33924073,26.71
0.35461515,26.734999
0.35331717,26.779999
0.35031986,26.72
0.3540795,26.64
0.351585,26.539999
0.34630716,26.564999
0.3424525,26.535
0.34780607,26.535
0.36644578,26.539999
0.37842187,26.57
0.4007131,26.605
0.4174266,26.539999
0.43886995,26.555
0.46061108,26.525
0.47453955,26.474998
0.49260345,26.46
0.4916277,26.435
0.48669264,26.455
0.4548605,26.465
0.443974,26.385
0.45734006,26.305
0.48586985,26.244999
0.49629432,26.205
0.516242,26.244999
0.5204674,26.23
0.505272,26.26
0.49982786,26.279999
0.17100278,27.564999
0.1774922,27.57
0.17636943,27.57
0.17689054,27.51
0.1872656,27.505
0.193953,27.494999
0.20253251,27.494999
0.22031751,27.494999
0.22989051,27.43
0.23246057,27.359999
0.23922442,27.314999
0.24186385,27.224998
0.24858841,27.164999
0.23916899,27.185
0.23208536,27.17
0.24499941,27.125
0.2899856,27.08
0.32048535,27.029999
0.33233392,26.994999
0.3332336,26.935
0.3410457,26.859999
0.36136362,26.789999
0.36999148,26.734999
0.3713255,26.72
0.37453124,26.744999
0.35533887,26.775
0.35486826,26.705
0.3551889,26.595
0.336657,26.539999
0.33641824,26.535
0.34476742,26.58
0.35740486,26.56
0.36818627,26.615
0.38257843,26.685
0.40082902,26.59
0.41912973,26.51
0.44452456,26.51
0.46960264,26.5
0.48453984,26.48
0.48632222,26.449999
0.47903734,26.439999
0.45988533,26.414999
0.4480389,26.394999
0.45134518,26.365
0.46944848,26.314999
0.4979457,26.279999
0.5150576,26.244999
0.51064575,26.26
0.51157343,26.269999
0.50895995,26.314999
0.16681294,27.57
0.16584578,27.585
0.16835538,27.55
0.17099746,27.59
0.17443705,27.545
0.1721584,27.529999
0.1960713,27.494999
0.21936217,27.484999
0.23401038,27.455
0.24458836,27.359999
0.24467832,27.324999
0.25313196,27.26
0.26015505,27.22
0.26186696,27.22
0.2474612,27.205
0.25071996,27.205
0.2671496,27.115
0.2916335,27.039999
0.30877227,26.99
0.31781015,26.97
0.32868657,26.914999
0.32977152,26.865
0.33876142,26.805
0.3468512,26.724998
0.34521458,26.76
0.35097876,26.82
0.35414448,26.755
0.34201428,26.68
0.3399578,26.67
0.34273264,26.65
0.35346985,26.644999
0.36429676,26.555
0.37219137,26.529999
0.38274458,26.535
0.39099762,26.505
0.41304857,26.46
0.42839867,26.474998
0.44131956,26.484999
0.45827946,26.47
0.47474548,26.484999
0.46062547,26.525
0.44453394,26.484999
0.43813795,26.404999
0.45948264,26.355
0.47591826,26.33
0.48835504,26.3
0.4973595,26.295
0.49942186,26.285
0.5049762,26.279999
0.50255376,26.34
0.1700395,27.574999
0.16860043,27.58
0.17118038,27.599998
0.168868,27.564999
0.17170997,27.57
0.16966192,27.535
0.1853268,27.57
0.1892419,27.574999
0.20900871,27.515
0.22603607,27.39
0.2326232,27.369999
0.23443279,27.244999
0.28192705,27.244999
0.2804259,27.25
0.2694749,27.205
0.25898662,27.185
0.2696908,27.164999
0.30834576,27.085
0.30677107,26.994999
0.31864715,26.96
0.3125043,26.949999
0.31403026,26.904999
0.31418172,26.845
0.31916738,26.755
0.3362758,26.789999
0.3499119,26.689999
0.35222802,26.72
0.3418268,26.785
0.3503815,26.72
0.38143834,26.74
0.4020951,26.73
0.3999816,26.59
0.38112968,26.55
0.38352254,26.55
0.38456392,26.609999
0.39531013,26.539999
0.41763154,26.494999
0.4333837,26.494999
0.448109,26.49
0.4586496,26.5
0.45884514,26.529999
0.44878381,26.5
0.45437384,26.439999
0.4711119,26.394999
0.4811374,26.365
0.4968115,26.269999
0.51813185,26.26
0.5241979,26.24
0.5113697,26.244999
0.50963485,26.32
0.16376255,27.574999
0.16506492,27.615
0.17097569,27.66
0.16780552,27.66
0.17076197,27.64
0.17360891,27.619999
0.19099115,27.59
0.19993971,27.55
0.2022879,27.46
0.2134578,27.414999
0.22700426,27.369999
0.23237646,27.33
0.27999255,27.289999
0.28639168,27.255
0.24086541,27.24
0.24348977,27.25
0.2770186,27.164999
0.30271858,27.13
0.32408893,27.039999
0.2876962,26.97
0.28856987,26.92
0.3070191,26.869999
0.32416892,26.795
0.35122564,26.72
0.3427091,26.66
0.3401033,26.699999
0.3349778,26.765
0.33750466,26.849998
0.36313754,26.83
0.4027643,26.775
0.41092363,26.715
0.3997581,26.605
0.3885947,26.57
0.3916033,26.529999
0.39236763,26.539999
0.40178677,26.49
0.41672555,26.48
0.4398929,26.51
0.44852528,26.494999
0.44278732,26.515
0.4440957,26.515
0.46235225,26.494999
0.47710845,26.455
0.5006242,26.46
0.50572294,26.4
0.5260042,26.265
0.5376843,26.224998
0.5228733,26.26
0.5139652,26.33
0.5051871,26.345
0.16440272,27.695
0.1639506,27.72
0.16771793,27.66
0.16702387,27.57
0.16842164,27.609999
0.17034826,27.505
0.16882578,27.529999
0.17630012,27.59
0.18344142,27.525
0.19282307,27.474998
0.2034069,27.425
0.22085989,27.39
0.25419307,27.32
0.29885504,27.255
0.27200958,27.18
0.2508475,27.22
0.25607145,27.16
0.2727461,27.099998
0.32414946,26.994999
0.29349732,27.005
0.28741658,26.949999
0.30314717,26.904999
0.3133354,26.83
0.348498,26.72
0.36108062,26.664999
0.36322784,26.734999
0.37067494,26.785
0.37254217,26.775
0.383959,26.734999
0.40019476,26.68
0.4070503,26.675
0.419751,26.59
0.41767994,26.474998
0.4158868,26.51
0.4009719,26.51
0.41981372,26.529999
0.43585238,26.519999
0.4418213,26.5
0.4431304,26.515
0.44473,26.455
0.45237252,26.47
0.46334052,26.505
0.4945958,26.484999
0.5077428,26.435
0.5363844,26.404999
0.5333155,26.33
0.53601104,26.314999
0.5213565,26.305
0.5004922,26.32
0.4778943,26.324999
0.16999386,27.71
0.16395488,27.72
0.16129664,27.695
0.16073051,27.73
0.16314831,27.715
0.16572596,27.59
0.16722628,27.609999
0.16696946,27.599998
0.16851328,27.564999
0.17694585,27.49
0.19746388,27.404999
0.22290389,27.355
0.25989962,27.335
0.2888385,27.21
0.29007047,27.154999
0.26667577,27.17
0.24765961,27.21
0.23282535,27.22
0.26783887,27.07
0.28847444,26.994999
0.2700082,27.039999
0.28583348,26.98
0.30729198,26.894999
0.32703078,26.779999
0.34165463,26.685
0.36078566,26.699999
0.3706289,26.705
0.37906402,26.74
0.39893264,26.675
0.41689932,26.68
0.41433722,26.675
0.42098334,26.585
0.42598215,26.474998
0.42278743,26.535
0.42491484,26.529999
0.4128137,26.49
0.41940823,26.525
0.43322116,26.49
0.4350235,26.49
0.46123546,26.445
0.4673618,26.494999
0.48850414,26.47
0.49480402,26.404999
0.52009654,26.349998
0.5416377,26.369999
0.5195102,26.375
0.49414587,26.32
0.47665188,26.335
0.46166435,26.385
0.43808508,26.39
0.17012334,27.734999
0.16646199,27.705
0.16215496,27.68
0.16065724,27.68
0.16325109,27.67
0.16548738,27.595
0.16591688,27.59
0.16398175,27.635
0.16275357,27.644999
0.16975676,27.55
0.18409319,27.46
0.20357324,27.435
0.23283099,27.42
0.2606779,27.335
0.2746241,27.275
0.26573378,27.269999
0.24181083,27.265
0.23390809,27.224998
0.2437285,27.099998
0.27240297,26.98
0.26781353,26.99
0.26520187,27.035
0.2845641,26.9
0.30029285,26.814999
0.32374373,26.785
0.3426547,26.795
0.35050583,26.81
0.3662111,26.769999
0.3900942,26.775
0.41030094,26.705
0.4167065,26.644999
0.40714473,26.574999
0.41599286,26.43
0.4240084,26.455
0.4157054,26.529999
0.4209291,26.484999
0.44566062,26.51
0.461336,26.519999
0.46190107,26.46
0.4682136,26.484999
0.47976568,26.55
0.48014334,26.484999
0.49513924,26.42
0.51609385,26.385
0.5085393,26.4
0.49413857,26.394999
0.48204592,26.375
0.4708468,26.369999
0.46188033,26.394999
0.45376214,26.369999
0.25720924,28.465
0.25498337,28.43
0.25816178,28.345
0.2496232,28.494999
0.24517062,28.58
0.23008573,28.609999
0.21858695,28.505
0.23766795,28.445
0.22850208,28.41
0.23077899,28.64
0.22286066,28.47
0.22257465,28.449999
0.23634942,28.43
0.22866432,28.4
0.23237942,28.494999
0.22838153,28.574999
0.23552571,28.445
0.2487688,28.474998
0.24853033,28.49
0.24172838,28.494999
0.2418676,28.359999
0.2321694,28.275
0.22593684,28.359999
0.24618486,28.279999
0.22820652,28.38
0.23189372,28.335
0.25351503,28.234999
0.26099,28.154999
0.26983967,28.085
0.26325452,28.3
0.24100693,28.365
0.22816849,28.18
0.22844307,28.234999
0.2196236,28.31
0.23014009,28.385
0.22828567,28.435
0.22684819,28.38
0.2049839,28.56
0.1834016,28.65
0.17006986,28.494999
0.21083818,28.355
0.2258258,28.34
0.22740346,28.449999
0.2267641,28.435
0.22443356,28.345
0.22507675,28.279999
0.22660786,28.215
0.2764168,28.285
0.23415382,28.414999
0.21307376,28.394999
0.27529246,28.359999
0.24285254,28.455
0.2404652,28.42
0.23906419,28.439999
0.23562695,28.529999
