Pixel-X,Pixel-Y,Longitude,Latitude,chlor_a,sst
1.5,27.5,123.3124949,-5.979166667,0.21908759,27.425
2.5,27.5,123.3541616,-5.979166667,0.21851858,27.42
3.5,27.5,123.3958282,-5.979166667,0.21939151,27.394999
4.5,27.5,123.4374949,-5.979166667,0.22016989,27.4
5.5,27.5,123.4791616,-5.979166667,0.22482726,27.38
6.5,27.5,123.5208282,-5.979166667,0.23436587,27.33
7.5,27.5,123.5624949,-5.979166667,0.24597359,27.265
8.5,27.5,123.6041616,-5.979166667,0.26633358,27.189999
9.5,27.5,123.6458282,-5.979166667,0.28797325,27.16
10.5,27.5,123.6874949,-5.979166667,0.30484983,27.085
11.5,27.5,123.7291616,-5.979166667,0.3335906,27.01
12.5,27.5,123.7708282,-5.979166667,0.37584323,26.92
13.5,27.5,123.8124949,-5.979166667,0.4080508,26.84
14.5,27.5,123.8541616,-5.979166667,0.42494926,26.82
15.5,27.5,123.8958282,-5.979166667,0.42671642,26.81
16.5,27.5,123.9374949,-5.979166667,0.4311513,26.744999
17.5,27.5,123.9791616,-5.979166667,0.47455275,26.689999
18.5,27.5,124.0208282,-5.979166667,NaN,26.4
19.5,27.5,124.0624949,-5.979166667,0.4346908,26.8
20.5,27.5,124.1041616,-5.979166667,0.39562714,26.814999
21.5,27.5,124.1458282,-5.979166667,0.3906393,26.83
22.5,27.5,124.1874949,-5.979166667,0.38975433,26.769999
23.5,27.5,124.2291616,-5.979166667,0.3937244,26.769999
24.5,27.5,124.2708282,-5.979166667,0.39155957,26.82
25.5,27.5,124.3124949,-5.979166667,0.39893436,26.779999
26.5,27.5,124.3541616,-5.979166667,0.3844146,26.765
27.5,27.5,124.3958282,-5.979166667,0.37256864,26.775
28.5,27.5,124.4374949,-5.979166667,0.3759856,26.805
29.5,27.5,124.4791616,-5.979166667,0.37818265,26.82
30.5,27.5,124.5208282,-5.979166667,0.35319424,26.814999
31.5,27.5,124.5624949,-5.979166667,0.36438006,26.75
32.5,27.5,124.6041616,-5.979166667,0.41696024,26.724998
33.5,27.5,124.6458282,-5.979166667,0.40066978,26.805
34.5,27.5,124.6874949,-5.979166667,0.36870652,26.769999
35.5,27.5,124.7291616,-5.979166667,0.3620218,26.689999
36.5,27.5,124.7708282,-5.979166667,0.38376907,26.664999
37.5,27.5,124.8124949,-5.979166667,0.4645547,26.48
38.5,27.5,124.8541616,-5.979166667,0.44250584,26.269999
39.5,27.5,124.8958282,-5.979166667,0.44045663,26.3
40.5,27.5,124.9374949,-5.979166667,0.4442492,26.324999
41.5,27.5,124.9791616,-5.979166667,0.4744665,26.26
42.5,27.5,125.0208282,-5.979166667,0.50296694,26.279999
43.5,27.5,125.0624949,-5.979166667,0.46999767,26.279999
44.5,27.5,125.1041616,-5.979166667,0.49591213,26.289999
45.5,27.5,125.1458282,-5.979166667,0.5090172,26.295
46.5,27.5,125.1874949,-5.979166667,0.5098825,26.269999
47.5,27.5,125.2291616,-5.979166667,0.5113674,26.24
48.5,27.5,125.2708282,-5.979166667,0.5020095,26.26
49.5,27.5,125.3124949,-5.979166667,0.4824034,26.275
0.5,28.5,123.2708282,-6.020833333,0.18746382,27.435
1.5,28.5,123.3124949,-6.020833333,0.18605268,27.484999
2.5,28.5,123.3541616,-6.020833333,0.19800694,27.49
3.5,28.5,123.3958282,-6.020833333,0.21381937,27.445
4.5,28.5,123.4374949,-6.020833333,0.22244263,27.42
5.5,28.5,123.4791616,-6.020833333,0.22685866,27.425
6.5,28.5,123.5208282,-6.020833333,0.22852889,27.385
7.5,28.5,123.5624949,-6.020833333,0.24660598,27.31
8.5,28.5,123.6041616,-6.020833333,0.27203178,27.275
9.5,28.5,123.6458282,-6.020833333,0.27741754,27.244999
10.5,28.5,123.6874949,-6.020833333,0.2857662,27.154999
11.5,28.5,123.7291616,-6.020833333,0.3152686,27.064999
12.5,28.5,123.7708282,-6.020833333,0.3565961,26.99
13.5,28.5,123.8124949,-6.020833333,0.39169157,26.9
14.5,28.5,123.8541616,-6.020833333,0.41718462,26.824999
15.5,28.5,123.8958282,-6.020833333,0.4239383,26.769999
16.5,28.5,123.9374949,-6.020833333,0.4193624,26.699999
17.5,28.5,123.9791616,-6.020833333,0.42183802,26.64
18.5,28.5,124.0208282,-6.020833333,0.41432709,26.625
19.5,28.5,124.0624949,-6.020833333,0.38149506,26.73
20.5,28.5,124.1041616,-6.020833333,0.3928181,26.814999
21.5,28.5,124.1458282,-6.020833333,0.38166073,26.849998
22.5,28.5,124.1874949,-6.020833333,0.3666303,26.824999
23.5,28.5,124.2291616,-6.020833333,0.36046404,26.81
24.5,28.5,124.2708282,-6.020833333,0.4316036,26.789999
25.5,28.5,124.3124949,-6.020833333,0.71016455,26.775
26.5,28.5,124.3541616,-6.020833333,0.7752792,26.845
27.5,28.5,124.3958282,-6.020833333,0.4951702,26.81
28.5,28.5,124.4374949,-6.020833333,0.37324327,26.744999
29.5,28.5,124.4791616,-6.020833333,0.38409427,26.755
30.5,28.5,124.5208282,-6.020833333,0.38489398,26.775
31.5,28.5,124.5624949,-6.020833333,0.3852721,26.75
32.5,28.5,124.6041616,-6.020833333,0.40861505,26.699999
33.5,28.5,124.6458282,-6.020833333,0.41272223,26.695
34.5,28.5,124.6874949,-6.020833333,0.37580743,26.765
35.5,28.5,124.7291616,-6.020833333,0.35506707,26.635
36.5,28.5,124.7708282,-6.020833333,0.36720142,26.505
37.5,28.5,124.8124949,-6.020833333,0.41315058,26.439999
38.5,28.5,124.8541616,-6.020833333,0.42993566,26.355
39.5,28.5,124.8958282,-6.020833333,0.47968382,26.285
40.5,28.5,124.9374949,-6.020833333,0.5093734,26.234999
41.5,28.5,124.9791616,-6.020833333,0.5405546,26.234999
42.5,28.5,125.0208282,-6.020833333,0.5490349,26.295
43.5,28.5,125.0624949,-6.020833333,0.53031653,26.31
44.5,28.5,125.1041616,-6.020833333,0.5480715,26.275
45.5,28.5,125.1458282,-6.020833333,0.524383,26.23
46.5,28.5,125.1874949,-6.020833333,0.48176068,26.244999
47.5,28.5,125.2291616,-6.020833333,0.4849405,26.24
48.5,28.5,125.2708282,-6.020833333,0.49360198,26.205
49.5,28.5,125.3124949,-6.020833333,0.47710946,26.269999
0.5,29.5,123.2708282,-6.0625,0.18067575,27.519999
1.5,29.5,123.3124949,-6.0625,0.17951839,27.539999
2.5,29.5,123.3541616,-6.0625,0.1871597,27.484999
3.5,29.5,123.3958282,-6.0625,0.19997123,27.414999
4.5,29.5,123.4374949,-6.0625,0.21241936,27.365
5.5,29.5,123.4791616,-6.0625,0.21938553,27.324999
6.5,29.5,123.5208282,-6.0625,0.2306662,27.31
7.5,29.5,123.5624949,-6.0625,0.24468108,27.279999
8.5,29.5,123.6041616,-6.0625,0.25711912,27.275
9.5,29.5,123.6458282,-6.0625,0.27111876,27.25
10.5,29.5,123.6874949,-6.0625,0.28993842,27.15
11.5,29.5,123.7291616,-6.0625,0.31975928,27.035
12.5,29.5,123.7708282,-6.0625,0.35346088,26.96
13.5,29.5,123.8124949,-6.0625,0.37589636,26.91
14.5,29.5,123.8541616,-6.0625,0.39779204,26.855
15.5,29.5,123.8958282,-6.0625,0.4075015,26.81
16.5,29.5,123.9374949,-6.0625,0.38605002,26.76
17.5,29.5,123.9791616,-6.0625,0.37700728,26.675
18.5,29.5,124.0208282,-6.0625,0.37891,26.605
19.5,29.5,124.0624949,-6.0625,0.38149485,26.675
20.5,29.5,124.1041616,-6.0625,0.39458507,26.785
21.5,29.5,124.1458282,-6.0625,0.37836695,26.82
22.5,29.5,124.1874949,-6.0625,0.36028898,26.789999
23.5,29.5,124.2291616,-6.0625,0.3605542,26.74
24.5,29.5,124.2708282,-6.0625,0.37689912,26.67
25.5,29.5,124.3124949,-6.0625,0.69665325,26.734999
26.5,29.5,124.3541616,-6.0625,1.2424362,26.81
27.5,29.5,124.3958282,-6.0625,0.7386795,26.734999
28.5,29.5,124.4374949,-6.0625,0.52133805,26.695
29.5,29.5,124.4791616,-6.0625,0.37048092,26.699999
30.5,29.5,124.5208282,-6.0625,0.37638122,26.765
31.5,29.5,124.5624949,-6.0625,0.37403494,26.74
32.5,29.5,124.6041616,-6.0625,0.38503262,26.63
33.5,29.5,124.6458282,-6.0625,0.40823546,26.635
34.5,29.5,124.6874949,-6.0625,0.41947588,26.635
35.5,29.5,124.7291616,-6.0625,0.40110043,26.585
36.5,29.5,124.7708282,-6.0625,0.38008904,26.47
37.5,29.5,124.8124949,-6.0625,0.3821965,26.375
38.5,29.5,124.8541616,-6.0625,0.40934458,26.265
39.5,29.5,124.8958282,-6.0625,0.44238007,26.269999
40.5,29.5,124.9374949,-6.0625,0.47795242,26.295
41.5,29.5,124.9791616,-6.0625,0.4913359,26.244999
42.5,29.5,125.0208282,-6.0625,0.52615225,26.255
43.5,29.5,125.0624949,-6.0625,0.5285629,26.23
44.5,29.5,125.1041616,-6.0625,0.5140364,26.224998
45.5,29.5,125.1458282,-6.0625,0.49766967,26.23
46.5,29.5,125.1874949,-6.0625,0.496619,26.215
47.5,29.5,125.2291616,-6.0625,0.49609423,26.244999
48.5,29.5,125.2708282,-6.0625,0.49217716,26.234999
49.5,29.5,125.3124949,-6.0625,0.4713867,26.279999
0.5,30.5,123.2708282,-6.104166667,0.18291299,27.505
1.5,30.5,123.3124949,-6.104166667,0.17801844,27.46
2.5,30.5,123.3541616,-6.104166667,0.19495809,27.404999
3.5,30.5,123.3958282,-6.104166667,0.2153719,27.365
4.5,30.5,123.4374949,-6.104166667,0.21542001,27.32
5.5,30.5,123.4791616,-6.104166667,0.20635739,27.324999
6.5,30.5,123.5208282,-6.104166667,0.22770686,27.349998
7.5,30.5,123.5624949,-6.104166667,0.24011509,27.33
8.5,30.5,123.6041616,-6.104166667,0.25247562,27.305
9.5,30.5,123.6458282,-6.104166667,0.26747864,27.26
10.5,30.5,123.6874949,-6.104166667,0.28134206,27.164999
11.5,30.5,123.7291616,-6.104166667,0.3064735,27.095
12.5,30.5,123.7708282,-6.104166667,0.3370328,27
13.5,30.5,123.8124949,-6.104166667,0.3496817,26.945
14.5,30.5,123.8541616,-6.104166667,0.36522192,26.939999
15.5,30.5,123.8958282,-6.104166667,0.3766876,26.865
16.5,30.5,123.9374949,-6.104166667,0.3780375,26.734999
17.5,30.5,123.9791616,-6.104166667,0.3764552,26.66
18.5,30.5,124.0208282,-6.104166667,0.37050316,26.699999
19.5,30.5,124.0624949,-6.104166667,0.3701789,26.835
20.5,30.5,124.1041616,-6.104166667,0.35864502,26.92
21.5,30.5,124.1458282,-6.104166667,0.33818367,26.925
22.5,30.5,124.1874949,-6.104166667,0.34232932,26.935
23.5,30.5,124.2291616,-6.104166667,0.3471001,26.875
24.5,30.5,124.2708282,-6.104166667,0.35823572,26.785
25.5,30.5,124.3124949,-6.104166667,0.6304677,26.81
26.5,30.5,124.3541616,-6.104166667,0.6924668,26.755
27.5,30.5,124.3958282,-6.104166667,0.404559,26.71
28.5,30.5,124.4374949,-6.104166667,0.38636693,26.75
29.5,30.5,124.4791616,-6.104166667,0.375668,26.744999
30.5,30.5,124.5208282,-6.104166667,0.3764948,26.76
31.5,30.5,124.5624949,-6.104166667,0.3868632,26.779999
32.5,30.5,124.6041616,-6.104166667,0.3786649,26.66
33.5,30.5,124.6458282,-6.104166667,0.40045744,26.57
34.5,30.5,124.6874949,-6.104166667,0.4028199,26.539999
35.5,30.5,124.7291616,-6.104166667,0.38865286,26.5
36.5,30.5,124.7708282,-6.104166667,0.37504557,26.42
37.5,30.5,124.8124949,-6.104166667,0.3699383,26.355
38.5,30.5,124.8541616,-6.104166667,0.4192063,26.335
39.5,30.5,124.8958282,-6.104166667,0.47554928,26.324999
40.5,30.5,124.9374949,-6.104166667,0.49963692,26.295
41.5,30.5,124.9791616,-6.104166667,0.5201373,26.205
42.5,30.5,125.0208282,-6.104166667,0.53891826,26.144999
43.5,30.5,125.0624949,-6.104166667,0.5656055,26.17
44.5,30.5,125.1041616,-6.104166667,0.5544001,26.17
45.5,30.5,125.1458282,-6.104166667,0.51671934,26.16
46.5,30.5,125.1874949,-6.104166667,0.51288927,26.23
47.5,30.5,125.2291616,-6.104166667,0.5074554,26.279999
48.5,30.5,125.2708282,-6.104166667,0.48780137,26.275
49.5,30.5,125.3124949,-6.104166667,0.4616671,26.269999
0.5,31.5,123.2708282,-6.145833333,0.20774157,27.335
1.5,31.5,123.3124949,-6.145833333,0.21323228,27.369999
2.5,31.5,123.3541616,-6.145833333,0.22203855,27.4
3.5,31.5,123.3958282,-6.145833333,0.22382623,27.33
4.5,31.5,123.4374949,-6.145833333,0.20902492,27.32
5.5,31.5,123.4791616,-6.145833333,0.20940328,27.38
6.5,31.5,123.5208282,-6.145833333,0.2118345,27.365
7.5,31.5,123.5624949,-6.145833333,0.21662971,27.33
8.5,31.5,123.6041616,-6.145833333,0.23406948,27.24
9.5,31.5,123.6458282,-6.145833333,0.25595304,27.205
10.5,31.5,123.6874949,-6.145833333,0.27810282,27.115
11.5,31.5,123.7291616,-6.145833333,0.30842906,27.05
12.5,31.5,123.7708282,-6.145833333,0.3266394,26.994999
13.5,31.5,123.8124949,-6.145833333,0.33633682,26.974998
14.5,31.5,123.8541616,-6.145833333,0.33437228,26.904999
15.5,31.5,123.8958282,-6.145833333,0.3292575,26.859999
16.5,31.5,123.9374949,-6.145833333,0.3434126,26.835
17.5,31.5,123.9791616,-6.145833333,0.35818964,26.75
18.5,31.5,124.0208282,-6.145833333,0.35336104,26.71
19.5,31.5,124.0624949,-6.145833333,0.36548263,26.795
20.5,31.5,124.1041616,-6.145833333,0.3454072,26.779999
21.5,31.5,124.1458282,-6.145833333,0.34553045,26.8
22.5,31.5,124.1874949,-6.145833333,0.35791102,26.805
23.5,31.5,124.2291616,-6.145833333,0.34642866,26.824999
24.5,31.5,124.2708282,-6.145833333,0.35061127,26.715
25.5,31.5,124.3124949,-6.145833333,0.3594327,26.664999
26.5,31.5,124.3541616,-6.145833333,0.35225314,26.675
27.5,31.5,124.3958282,-6.145833333,0.3363053,26.76
28.5,31.5,124.4374949,-6.145833333,0.37372804,26.755
29.5,31.5,124.4791616,-6.145833333,0.37754413,26.71
30.5,31.5,124.5208282,-6.145833333,0.3880304,26.699999
31.5,31.5,124.5624949,-6.145833333,0.394094,26.59
32.5,31.5,124.6041616,-6.145833333,0.4170516,26.545
33.5,31.5,124.6458282,-6.145833333,0.429734,26.535
34.5,31.5,124.6874949,-6.145833333,0.40010756,26.48
35.5,31.5,124.7291616,-6.145833333,0.39478296,26.465
36.5,31.5,124.7708282,-6.145833333,0.38143077,26.47
37.5,31.5,124.8124949,-6.145833333,0.3866739,26.435
38.5,31.5,124.8541616,-6.145833333,0.49737424,26.414999
39.5,31.5,124.8958282,-6.145833333,0.5499344,26.33
40.5,31.5,124.9374949,-6.145833333,0.5644801,26.265
41.5,31.5,124.9791616,-6.145833333,0.6001862,26.144999
42.5,31.5,125.0208282,-6.145833333,0.6325187,26.15
43.5,31.5,125.0624949,-6.145833333,0.6301958,26.15
44.5,31.5,125.1041616,-6.145833333,0.58051825,26.18
45.5,31.5,125.1458282,-6.145833333,0.532654,26.24
46.5,31.5,125.1874949,-6.145833333,0.50040156,26.295
47.5,31.5,125.2291616,-6.145833333,0.4887911,26.314999
48.5,31.5,125.2708282,-6.145833333,0.47927883,26.314999
49.5,31.5,125.3124949,-6.145833333,0.44024038,26.314999
0.5,32.5,123.2708282,-6.1875,0.20743105,27.41
1.5,32.5,123.3124949,-6.1875,0.20246576,27.365
2.5,32.5,123.3541616,-6.1875,0.21231434,27.365
3.5,32.5,123.3958282,-6.1875,0.2099373,27.359999
4.5,32.5,123.4374949,-6.1875,0.19670123,27.335
5.5,32.5,123.4791616,-6.1875,0.19693056,27.369999
6.5,32.5,123.5208282,-6.1875,0.20243663,27.39
7.5,32.5,123.5624949,-6.1875,0.20747802,27.359999
8.5,32.5,123.6041616,-6.1875,0.22997335,27.305
9.5,32.5,123.6458282,-6.1875,0.24986666,27.22
10.5,32.5,123.6874949,-6.1875,0.2659461,27.17
11.5,32.5,123.7291616,-6.1875,0.28346393,27.125
12.5,32.5,123.7708282,-6.1875,0.30825573,27.085
13.5,32.5,123.8124949,-6.1875,0.32306686,27.064999
14.5,32.5,123.8541616,-6.1875,0.31142256,26.974998
15.5,32.5,123.8958282,-6.1875,0.29566175,26.9
16.5,32.5,123.9374949,-6.1875,0.32489955,26.805
17.5,32.5,123.9791616,-6.1875,0.350109,26.67
18.5,32.5,124.0208282,-6.1875,0.35624787,26.68
19.5,32.5,124.0624949,-6.1875,0.33545834,26.765
20.5,32.5,124.1041616,-6.1875,0.33122954,26.72
21.5,32.5,124.1458282,-6.1875,0.3287095,26.689999
22.5,32.5,124.1874949,-6.1875,0.33084416,26.779999
23.5,32.5,124.2291616,-6.1875,0.3408069,26.83
24.5,32.5,124.2708282,-6.1875,0.33542156,26.715
25.5,32.5,124.3124949,-6.1875,0.33393693,26.689999
26.5,32.5,124.3541616,-6.1875,0.34556642,26.72
27.5,32.5,124.3958282,-6.1875,0.3577487,26.715
28.5,32.5,124.4374949,-6.1875,0.34514853,26.675
29.5,32.5,124.4791616,-6.1875,0.3457028,26.635
30.5,32.5,124.5208282,-6.1875,0.36779603,26.59
31.5,32.5,124.5624949,-6.1875,0.37111884,26.635
32.5,32.5,124.6041616,-6.1875,0.3672867,26.66
33.5,32.5,124.6458282,-6.1875,0.36685613,26.65
34.5,32.5,124.6874949,-6.1875,0.3633,26.555
35.5,32.5,124.7291616,-6.1875,0.35692456,26.48
36.5,32.5,124.7708282,-6.1875,0.3760531,26.519999
37.5,32.5,124.8124949,-6.1875,0.45986587,26.515
38.5,32.5,124.8541616,-6.1875,0.5364113,26.41
39.5,32.5,124.8958282,-6.1875,0.5443454,26.305
40.5,32.5,124.9374949,-6.1875,0.56270283,26.275
41.5,32.5,124.9791616,-6.1875,0.565796,26.244999
42.5,32.5,125.0208282,-6.1875,0.54575694,26.25
43.5,32.5,125.0624949,-6.1875,0.5765485,26.25
44.5,32.5,125.1041616,-6.1875,0.5859931,26.244999
45.5,32.5,125.1458282,-6.1875,0.5596531,26.265
46.5,32.5,125.1874949,-6.1875,0.4987433,26.275
47.5,32.5,125.2291616,-6.1875,0.4640529,26.289999
48.5,32.5,125.2708282,-6.1875,0.45021045,26.25
49.5,32.5,125.3124949,-6.1875,0.45042717,26.185
0.5,33.5,123.2708282,-6.229166667,0.22672915,27.359999
1.5,33.5,123.3124949,-6.229166667,0.2192268,27.42
2.5,33.5,123.3541616,-6.229166667,0.21583466,27.39
3.5,33.5,123.3958282,-6.229166667,0.2136029,27.39
4.5,33.5,123.4374949,-6.229166667,0.20383967,27.439999
5.5,33.5,123.4791616,-6.229166667,0.19797741,27.4
6.5,33.5,123.5208282,-6.229166667,0.20000008,27.369999
7.5,33.5,123.5624949,-6.229166667,0.2044537,27.39
8.5,33.5,123.6041616,-6.229166667,0.21244115,27.33
9.5,33.5,123.6458282,-6.229166667,0.25103685,27.275
10.5,33.5,123.6874949,-6.229166667,0.27247387,27.205
11.5,33.5,123.7291616,-6.229166667,0.28822798,27.115
12.5,33.5,123.7708282,-6.229166667,0.29855993,27.064999
13.5,33.5,123.8124949,-6.229166667,0.2887652,27.025
14.5,33.5,123.8541616,-6.229166667,0.29081148,27.005
15.5,33.5,123.8958282,-6.229166667,0.28668267,26.945
16.5,33.5,123.9374949,-6.229166667,0.29220927,26.814999
17.5,33.5,123.9791616,-6.229166667,0.337297,26.805
18.5,33.5,124.0208282,-6.229166667,0.319338,26.705
19.5,33.5,124.0624949,-6.229166667,0.32372263,26.845
20.5,33.5,124.1041616,-6.229166667,0.32676816,26.835
21.5,33.5,124.1458282,-6.229166667,0.32613945,26.74
22.5,33.5,124.1874949,-6.229166667,0.32886732,26.875
23.5,33.5,124.2291616,-6.229166667,0.32595947,26.84
24.5,33.5,124.2708282,-6.229166667,0.32594734,26.885
25.5,33.5,124.3124949,-6.229166667,0.34241602,26.715
26.5,33.5,124.3541616,-6.229166667,0.33193278,26.769999
27.5,33.5,124.3958282,-6.229166667,0.34685034,26.75
28.5,33.5,124.4374949,-6.229166667,0.31628436,26.76
29.5,33.5,124.4791616,-6.229166667,0.33731183,26.654999
30.5,33.5,124.5208282,-6.229166667,0.35709688,26.58
31.5,33.5,124.5624949,-6.229166667,0.3487182,26.545
32.5,33.5,124.6041616,-6.229166667,0.34495506,26.555
33.5,33.5,124.6458282,-6.229166667,0.35892522,26.619999
34.5,33.5,124.6874949,-6.229166667,0.35284767,26.63
35.5,33.5,124.7291616,-6.229166667,0.36959955,26.56
36.5,33.5,124.7708282,-6.229166667,0.41895223,26.519999
37.5,33.5,124.8124949,-6.229166667,0.46891305,26.494999
38.5,33.5,124.8541616,-6.229166667,0.54942715,26.445
39.5,33.5,124.8958282,-6.229166667,0.51998025,26.38
40.5,33.5,124.9374949,-6.229166667,0.5515684,26.324999
41.5,33.5,124.9791616,-6.229166667,0.5668854,26.25
42.5,33.5,125.0208282,-6.229166667,0.5233787,26.189999
43.5,33.5,125.0624949,-6.229166667,0.49392623,26.17
44.5,33.5,125.1041616,-6.229166667,0.5255161,26.18
45.5,33.5,125.1458282,-6.229166667,0.52990925,26.199999
46.5,33.5,125.1874949,-6.229166667,0.47639576,26.195
47.5,33.5,125.2291616,-6.229166667,0.4289797,26.244999
48.5,33.5,125.2708282,-6.229166667,0.40984833,26.255
49.5,33.5,125.3124949,-6.229166667,0.433757,26.21
0.5,34.5,123.2708282,-6.270833333,0.21443368,27.404999
1.5,34.5,123.3124949,-6.270833333,0.204602,27.394999
2.5,34.5,123.3541616,-6.270833333,0.20764922,27.385
3.5,34.5,123.3958282,-6.270833333,0.21516435,27.425
4.5,34.5,123.4374949,-6.270833333,0.2173014,27.404999
5.5,34.5,123.4791616,-6.270833333,0.21486962,27.365
6.5,34.5,123.5208282,-6.270833333,0.22615416,27.369999
7.5,34.5,123.5624949,-6.270833333,0.23463666,27.3
8.5,34.5,123.6041616,-6.270833333,0.22298923,27.31
9.5,34.5,123.6458282,-6.270833333,0.24800383,27.33
10.5,34.5,123.6874949,-6.270833333,0.2781755,27.265
11.5,34.5,123.7291616,-6.270833333,0.27492416,27.224998
12.5,34.5,123.7708282,-6.270833333,0.26652354,27.13
13.5,34.5,123.8124949,-6.270833333,0.27164027,27.115
14.5,34.5,123.8541616,-6.270833333,0.28401092,27.105
15.5,34.5,123.8958282,-6.270833333,0.29434955,27.025
16.5,34.5,123.9374949,-6.270833333,0.315597,26.97
17.5,34.5,123.9791616,-6.270833333,0.36142093,26.97
18.5,34.5,124.0208282,-6.270833333,0.36635703,26.914999
19.5,34.5,124.0624949,-6.270833333,0.34012336,26.869999
20.5,34.5,124.1041616,-6.270833333,0.3301713,26.88
21.5,34.5,124.1458282,-6.270833333,0.31942347,26.9
22.5,34.5,124.1874949,-6.270833333,0.30989474,26.965
23.5,34.5,124.2291616,-6.270833333,0.30511025,27.064999
24.5,34.5,124.2708282,-6.270833333,0.2805531,26.974998
25.5,34.5,124.3124949,-6.270833333,0.28514153,26.89
26.5,34.5,124.3541616,-6.270833333,0.297804,26.755
27.5,34.5,124.3958282,-6.270833333,0.30227828,26.75
28.5,34.5,124.4374949,-6.270833333,0.30354577,26.75
29.5,34.5,124.4791616,-6.270833333,0.31847143,26.63
30.5,34.5,124.5208282,-6.270833333,0.34596315,26.525
31.5,34.5,124.5624949,-6.270833333,0.35077763,26.56
32.5,34.5,124.6041616,-6.270833333,0.34072146,26.66
33.5,34.5,124.6458282,-6.270833333,0.3486535,26.73
34.5,34.5,124.6874949,-6.270833333,0.36158442,26.65
35.5,34.5,124.7291616,-6.270833333,0.38510653,26.625
36.5,34.5,124.7708282,-6.270833333,0.4134379,26.564999
37.5,34.5,124.8124949,-6.270833333,0.453333,26.51
38.5,34.5,124.8541616,-6.270833333,0.48807007,26.484999
39.5,34.5,124.8958282,-6.270833333,0.49858513,26.324999
40.5,34.5,124.9374949,-6.270833333,0.50413305,26.324999
41.5,34.5,124.9791616,-6.270833333,0.5257877,26.269999
42.5,34.5,125.0208282,-6.270833333,0.50795543,26.21
43.5,34.5,125.0624949,-6.270833333,0.46958783,26.175
44.5,34.5,125.1041616,-6.270833333,0.4937672,26.215
45.5,34.5,125.1458282,-6.270833333,0.5524186,26.175
46.5,34.5,125.1874949,-6.270833333,0.51358765,26.18
47.5,34.5,125.2291616,-6.270833333,0.49756837,26.18
48.5,34.5,125.2708282,-6.270833333,0.55653816,26.135
49.5,34.5,125.3124949,-6.270833333,0.474691,26.144999
0.5,35.5,123.2708282,-6.3125,0.20383523,27.435
1.5,35.5,123.3124949,-6.3125,0.20445071,27.465
2.5,35.5,123.3541616,-6.3125,0.21156894,27.465
3.5,35.5,123.3958282,-6.3125,0.21244097,27.474998
4.5,35.5,123.4374949,-6.3125,0.21559548,27.49
5.5,35.5,123.4791616,-6.3125,0.21394031,27.465
6.5,35.5,123.5208282,-6.3125,0.21984032,27.414999
7.5,35.5,123.5624949,-6.3125,0.2103419,27.335
8.5,35.5,123.6041616,-6.3125,0.22604193,27.32
9.5,35.5,123.6458282,-6.3125,0.23892084,27.369999
10.5,35.5,123.6874949,-6.3125,0.25232646,27.295
11.5,35.5,123.7291616,-6.3125,0.28124684,27.23
12.5,35.5,123.7708282,-6.3125,0.27777508,27.115
13.5,35.5,123.8124949,-6.3125,0.28700992,27.105
14.5,35.5,123.8541616,-6.3125,0.3014811,27.119999
15.5,35.5,123.8958282,-6.3125,0.31183943,27.05
16.5,35.5,123.9374949,-6.3125,0.32906547,27.025
17.5,35.5,123.9791616,-6.3125,0.3588982,27.005
18.5,35.5,124.0208282,-6.3125,0.37521574,26.945
19.5,35.5,124.0624949,-6.3125,0.35844925,26.835
20.5,35.5,124.1041616,-6.3125,0.3502805,26.81
21.5,35.5,124.1458282,-6.3125,0.32811904,26.88
22.5,35.5,124.1874949,-6.3125,0.32359564,26.84
23.5,35.5,124.2291616,-6.3125,0.33619332,26.859999
24.5,35.5,124.2708282,-6.3125,0.30178937,26.88
25.5,35.5,124.3124949,-6.3125,0.28842267,26.805
26.5,35.5,124.3541616,-6.3125,0.31107107,26.8
27.5,35.5,124.3958282,-6.3125,0.31376836,26.769999
28.5,35.5,124.4374949,-6.3125,0.3136179,26.689999
29.5,35.5,124.4791616,-6.3125,0.34513327,26.65
30.5,35.5,124.5208282,-6.3125,0.3723504,26.439999
31.5,35.5,124.5624949,-6.3125,0.36425826,26.525
32.5,35.5,124.6041616,-6.3125,0.3418405,26.644999
33.5,35.5,124.6458282,-6.3125,0.36136347,26.65
34.5,35.5,124.6874949,-6.3125,0.36707804,26.625
35.5,35.5,124.7291616,-6.3125,0.40707132,26.5
36.5,35.5,124.7708282,-6.3125,0.42276117,26.56
37.5,35.5,124.8124949,-6.3125,0.47496048,26.42
38.5,35.5,124.8541616,-6.3125,0.48682046,26.39
39.5,35.5,124.8958282,-6.3125,0.4267289,26.404999
40.5,35.5,124.9374949,-6.3125,0.46289244,26.385
41.5,35.5,124.9791616,-6.3125,0.49913257,26.335
42.5,35.5,125.0208282,-6.3125,0.4728679,26.324999
43.5,35.5,125.0624949,-6.3125,0.4717762,26.279999
44.5,35.5,125.1041616,-6.3125,0.4743042,26.25
45.5,35.5,125.1458282,-6.3125,0.5066293,26.195
46.5,35.5,125.1874949,-6.3125,0.4898141,26.125
47.5,35.5,125.2291616,-6.3125,0.49101138,26.13
48.5,35.5,125.2708282,-6.3125,0.5554419,26.164999
49.5,35.5,125.3124949,-6.3125,0.5810827,26.18
0.5,36.5,123.2708282,-6.354166667,0.20408954,27.449999
1.5,36.5,123.3124949,-6.354166667,0.21040481,27.494999
